network         ,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider
5.23.18.44/30   ,6255148   ,                             ,                              ,0                 ,0
5.23.18.48/28   ,6255148   ,                             ,                              ,0                 ,0
5.23.18.64/26   ,6255148   ,                             ,                              ,0                 ,0
5.23.18.128/25  ,6255148   ,                             ,                              ,0                 ,0
5.23.19.0/24    ,6255148   ,                             ,                              ,0                 ,0
5.23.20.0/23    ,102358    ,                             ,                              ,0                 ,0
5.23.22.0/29    ,2658434   ,                             ,                              ,0                 ,0
5.23.22.8/29    ,6255148   ,                             ,                              ,0                 ,0
5.23.22.16/28   ,6255148   ,                             ,                              ,0                 ,0
5.23.22.32/27   ,6255148   ,                             ,                              ,0                 ,0
5.23.22.64/26   ,6255148   ,                             ,                              ,0                 ,0
5.23.22.128/25  ,6255148   ,                             ,                              ,0                 ,0
5.23.23.0/24    ,6255148   ,                             ,                              ,0                 ,0
5.23.24.0/23    ,3017382   ,                             ,                              ,0                 ,0
5.23.26.0/23    ,6255148   ,                             ,                              ,0                 ,0
5.23.28.0/29    ,2510769   ,                             ,                              ,0                 ,0
5.23.28.8/29    ,6255148   ,                             ,                              ,0                 ,0
5.23.28.16/28   ,6255148   ,                             ,                              ,0                 ,0
5.23.28.32/27   ,6255148   ,                             ,                              ,0                 ,0
5.23.28.64/26   ,6255148   ,                             ,                              ,0                 ,0
5.23.28.128/25  ,6255148   ,                             ,                              ,0                 ,0
5.23.29.0/24    ,6255148   ,                             ,                              ,0                 ,0
5.23.30.0/23    ,6255148   ,                             ,                              ,0                 ,0
5.23.32.0/21    ,3175395   ,3175395                      ,                              ,0                 ,0
5.23.40.0/21    ,3017382   ,3017382                      ,                              ,0                 ,0
5.23.48.0/21    ,2017370   ,2017370                      ,                              ,0                 ,0
5.23.56.0/21    ,660013    ,660013                       ,                              ,0                 ,0
5.23.64.0/19    ,2629691   ,2629691                      ,                              ,0                 ,0
5.23.96.0/20    ,2017370   ,2017370                      ,                              ,0                 ,0
5.23.112.0/21   ,130758    ,130758                       ,                              ,0                 ,0
5.23.120.0/21   ,298795    ,298795                       ,                              ,0                 ,0
5.23.128.0/17   ,2802361   ,2802361                      ,                              ,0                 ,0
5.24.0.0/14     ,298795    ,298795                       ,                              ,0                 ,0
5.28.0.0/21     ,719819    ,719819                       ,                              ,0                 ,0
5.28.8.0/21     ,3175395   ,3175395                      ,                              ,0                 ,0
5.28.16.0/20    ,2017370   ,2017370                      ,                              ,0                 ,0
5.28.32.0/21    ,1831722   ,1831722                      ,                              ,0                 ,0
5.28.40.0/21    ,2921044   ,2921044                      ,                              ,0                 ,0
5.28.48.0/20    ,2635167   ,2635167                      ,                              ,0                 ,0
5.28.64.0/18    ,2921044   ,2921044                      ,                              ,0                 ,0
5.28.128.0/18   ,294640    ,294640                       ,                              ,0                 ,0
5.28.192.0/18   ,130758    ,2921044                      ,                              ,0                 ,0
5.29.0.0/16     ,294640    ,294640                       ,                              ,0                 ,0
5.30.0.0/15     ,290557    ,290557                       ,                              ,0                 ,0
5.32.0.0/17     ,290557    ,290557                       ,                              ,0                 ,0
5.32.128.0/21   ,732800    ,732800                       ,                              ,0                 ,0
5.32.136.0/21   ,3190538   ,3190538                      ,                              ,0                 ,0
5.32.144.0/21   ,2017370   ,2017370                      ,                              ,0                 ,0
5.32.152.0/21   ,2635167   ,2635167                      ,                              ,0                 ,0
5.32.160.0/21   ,2921044   ,2921044                      ,                              ,0                 ,0
5.32.168.0/21   ,617790    ,617790                       ,                              ,0                 ,0
5.32.176.0/21   ,718075    ,718075                       ,                              ,0                 ,0
5.32.184.0/21   ,2921044   ,2921044                      ,                              ,0                 ,0
5.32.192.0/18   ,286963    ,286963                       ,                              ,0                 ,0
5.33.0.0/16     ,2623032   ,2623032                      ,                              ,0                 ,0
5.34.0.0/17     ,1522867   ,1522867                      ,                              ,0                 ,0
5.34.128.0/19   ,2510769   ,2510769                      ,                              ,0                 ,0
5.34.160.0/21   ,6254930   ,6254930                      ,                              ,0                 ,0
5.34.168.0/21   ,294640    ,294640                       ,                              ,0                 ,0
5.34.176.0/22   ,690791    ,690791                       ,                              ,0                 ,0
5.34.180.0/23   ,2750405   ,690791                       ,                              ,0                 ,0
5.34.182.0/23   ,690791    ,690791                       ,                              ,0                 ,0
5.34.184.0/21   ,3175395   ,3175395                      ,                              ,0                 ,0
5.34.192.0/19   ,130758    ,130758                       ,                              ,0                 ,0
5.34.224.0/21   ,2921044   ,2921044                      ,                              ,0                 ,0
5.34.232.0/21   ,2750405   ,2750405                      ,                              ,0                 ,0
5.34.240.0/22   ,2661886   ,2661886                      ,                              ,0                 ,0
5.34.244.0/23   ,2661886   ,2661886                      ,                              ,0                 ,0
5.34.246.0/24   ,2661886   ,2661886                      ,                              ,0                 ,0
5.34.247.0/24   ,2963597   ,2661886                      ,                              ,0                 ,0
5.34.248.0/21   ,3042058   ,3042058                      ,                              ,0                 ,0
5.35.0.0/17     ,2017370   ,2017370                      ,                              ,0                 ,0
5.35.128.0/19   ,2017370   ,2017370                      ,                              ,0                 ,0
5.35.160.0/21   ,3042142   ,3042142                      ,                              ,0                 ,0
5.35.168.0/21   ,2750405   ,2750405                      ,                              ,0                 ,0
5.35.176.0/21   ,2750405   ,2750405                      ,                              ,0                 ,0
5.35.184.0/21   ,2661886   ,2661886                      ,                              ,0                 ,0
5.35.192.0/21   ,6252001   ,6252001                      ,                              ,0                 ,0
5.35.200.0/21   ,2510769   ,2510769                      ,                              ,0                 ,0
5.35.208.0/21   ,798549    ,798549                       ,                              ,0                 ,0
5.35.216.0/21   ,2510769   ,2510769                      ,                              ,0                 ,0
5.35.224.0/19   ,2921044   ,2921044                      ,                              ,0                 ,0
5.36.0.0/15     ,286963    ,286963                       ,                              ,0                 ,0
5.38.0.0/17     ,290557    ,290557                       ,                              ,0                 ,0
5.38.128.0/17   ,719819    ,719819                       ,                              ,0                 ,0
5.39.0.0/24     ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.1.0/30     ,2635167   ,2635167                      ,                              ,0                 ,0
5.39.1.4/30     ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.1.8/29     ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.1.16/28    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.1.32/28    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.1.48/30    ,798544    ,798544                       ,                              ,0                 ,0
5.39.1.52/30    ,2635167   ,2635167                      ,                              ,0                 ,0
5.39.1.56/29    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.1.64/26    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.1.128/25   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.2.0/30     ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.2.4/30     ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.2.8/30     ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.2.12/30    ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.2.16/28    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.2.32/27    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.2.64/26    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.2.128/26   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.2.192/30   ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.2.196/30   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.2.200/30   ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.2.204/32   ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.2.205/32   ,2658434   ,2510769                      ,                              ,0                 ,0
5.39.2.206/31   ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.2.208/29   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.2.216/30   ,2921044   ,2921044                      ,                              ,0                 ,0
5.39.2.220/30   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.2.224/30   ,2264397   ,2264397                      ,                              ,0                 ,0
5.39.2.228/30   ,798544    ,798544                       ,                              ,0                 ,0
5.39.2.232/29   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.2.240/30   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.2.244/30   ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.2.248/30   ,2963597   ,2963597                      ,                              ,0                 ,0
5.39.2.252/30   ,2635167   ,2635167                      ,                              ,0                 ,0
5.39.3.0/24     ,2635167   ,3017382                      ,                              ,0                 ,0
5.39.4.0/27     ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.4.32/29    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.4.40/30    ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.4.44/30    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.4.48/28    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.4.64/26    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.4.128/25   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.5.0/27     ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.5.32/28    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.5.48/29    ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.5.56/29    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.5.64/26    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.5.128/27   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.5.160/28   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.5.176/29   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.5.184/30   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.5.188/30   ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.5.192/26   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.6.0/28     ,798544    ,3017382                      ,                              ,0                 ,0
5.39.6.16/30    ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.6.20/30    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.6.24/29    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.6.32/27    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.6.64/26    ,2635167   ,2635167                      ,                              ,0                 ,0
5.39.6.128/25   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.7.0/25     ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.7.128/26   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.7.192/28   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.7.208/29   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.7.216/30   ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.7.220/30   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.7.224/28   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.7.240/29   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.7.248/29   ,660013    ,660013                       ,                              ,0                 ,0
5.39.8.0/26     ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.8.64/28    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.8.80/29    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.8.88/30    ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.8.92/30    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.8.96/27    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.8.128/25   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.9.0/28     ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.9.16/29    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.9.24/30    ,798544    ,798544                       ,                              ,0                 ,0
5.39.9.28/30    ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.9.32/30    ,2510769   ,3017382                      ,                              ,0                 ,0
5.39.9.36/30    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.9.40/30    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.9.44/30    ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.9.48/28    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.9.64/28    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.9.80/29    ,2921044   ,2921044                      ,                              ,0                 ,0
5.39.9.88/29    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.9.96/27    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.9.128/26   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.9.192/27   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.9.224/29   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.9.232/30   ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.9.236/30   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.9.240/28   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.10.0/27    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.10.32/30   ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.10.36/30   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.10.40/29   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.10.48/28   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.10.64/27   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.10.96/28   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.10.112/29  ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.10.120/29  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.10.128/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.10.144/30  ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.10.148/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.10.152/29  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.10.160/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.10.176/28  ,3017382   ,798544                       ,                              ,0                 ,0
5.39.10.192/27  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.10.224/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.10.240/29  ,2635167   ,2635167                      ,                              ,0                 ,0
5.39.10.248/29  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.11.0/28    ,798544    ,798544                       ,                              ,0                 ,0
5.39.11.16/28   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.11.32/29   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.11.40/30   ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.11.44/30   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.11.48/28   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.11.64/26   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.11.128/27  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.11.160/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.11.176/29  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.11.184/29  ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.11.192/26  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.12.0/25    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.12.128/26  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.12.192/30  ,3017382   ,798544                       ,                              ,0                 ,0
5.39.12.196/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.12.200/29  ,798544    ,798544                       ,                              ,0                 ,0
5.39.12.208/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.12.224/27  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.13.0/29    ,2750405   ,2750405                      ,                              ,0                 ,0
5.39.13.8/29    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.13.16/28   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.13.32/27   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.13.64/27   ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.13.96/27   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.13.128/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.13.144/30  ,3017382   ,798544                       ,                              ,0                 ,0
5.39.13.148/30  ,2963597   ,798544                       ,                              ,0                 ,0
5.39.13.152/29  ,3017382   ,798544                       ,                              ,0                 ,0
5.39.13.160/27  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.13.192/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.13.208/29  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.13.216/30  ,3077311   ,3077311                      ,                              ,0                 ,0
5.39.13.220/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.13.224/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.13.240/30  ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.13.244/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.13.248/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.13.252/30  ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.14.0/24    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.15.0/29    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.15.8/29    ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.15.16/28   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.15.32/27   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.15.64/26   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.15.128/25  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.16.0/24    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.17.0/26    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.17.64/29   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.17.72/32   ,2921044   ,3017382                      ,                              ,0                 ,0
5.39.17.73/32   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.17.74/31   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.17.76/32   ,2921044   ,3017382                      ,                              ,0                 ,0
5.39.17.77/32   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.17.78/31   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.17.80/29   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.17.88/30   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.17.92/30   ,2921044   ,3017382                      ,                              ,0                 ,0
5.39.17.96/27   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.17.128/25  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.0/29    ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.18.8/29    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.16/29   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.24/30   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.28/32   ,2921044   ,3017382                      ,                              ,0                 ,0
5.39.18.29/32   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.30/31   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.32/27   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.64/29   ,2510769   ,3017382                      ,                              ,0                 ,0
5.39.18.72/29   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.80/29   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.88/30   ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.18.92/30   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.96/28   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.112/29  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.120/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.124/30  ,2921044   ,2921044                      ,                              ,0                 ,0
5.39.18.128/29  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.136/30  ,2921044   ,3017382                      ,                              ,0                 ,0
5.39.18.140/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.144/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.160/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.176/30  ,2635167   ,2635167                      ,                              ,0                 ,0
5.39.18.180/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.184/29  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.192/27  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.18.224/28  ,2921044   ,2921044                      ,                              ,0                 ,0
5.39.18.240/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.19.0/26    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.19.64/28   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.19.80/30   ,798544    ,798544                       ,                              ,0                 ,0
5.39.19.84/30   ,3077311   ,3017382                      ,                              ,0                 ,0
5.39.19.88/29   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.19.96/27   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.19.128/30  ,798544    ,798544                       ,                              ,0                 ,0
5.39.19.132/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.19.136/29  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.19.144/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.19.160/27  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.19.192/27  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.19.224/28  ,2921044   ,2921044                      ,                              ,0                 ,0
5.39.19.240/29  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.19.248/29  ,2510769   ,3017382                      ,                              ,0                 ,0
5.39.20.0/25    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.20.128/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.20.144/29  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.20.152/29  ,798544    ,798544                       ,                              ,0                 ,0
5.39.20.160/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.20.176/32  ,2921044   ,3017382                      ,                              ,0                 ,0
5.39.20.177/32  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.20.178/31  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.20.180/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.20.184/30  ,2921044   ,2921044                      ,                              ,0                 ,0
5.39.20.188/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.20.192/27  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.20.224/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.20.240/29  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.20.248/30  ,2635167   ,2635167                      ,                              ,0                 ,0
5.39.20.252/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.21.0/24    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.22.0/23    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.24.0/24    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.25.0/25    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.25.128/27  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.25.160/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.25.176/28  ,2635167   ,3017382                      ,                              ,0                 ,0
5.39.25.192/26  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.26.0/28    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.26.16/28   ,2921044   ,2921044                      ,                              ,0                 ,0
5.39.26.32/27   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.26.64/26   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.26.128/27  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.26.160/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.26.164/30  ,660013    ,3017382                      ,                              ,0                 ,0
5.39.26.168/29  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.26.176/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.26.192/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.26.196/30  ,2635167   ,2635167                      ,                              ,0                 ,0
5.39.26.200/29  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.26.208/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.26.212/30  ,3175395   ,3017382                      ,                              ,0                 ,0
5.39.26.216/30  ,2264397   ,3017382                      ,                              ,0                 ,0
5.39.26.220/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.26.224/27  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.27.0/27    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.27.32/28   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.27.48/29   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.27.56/30   ,2921044   ,3017382                      ,                              ,0                 ,0
5.39.27.60/30   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.27.64/26   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.27.128/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.27.144/28  ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.27.160/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.27.176/29  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.27.184/30  ,798544    ,798544                       ,                              ,0                 ,0
5.39.27.188/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.27.192/27  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.27.224/27  ,2264397   ,2264397                      ,                              ,0                 ,0
5.39.28.0/25    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.28.128/27  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.28.160/27  ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.28.192/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.28.208/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.28.212/30  ,2921044   ,3017382                      ,                              ,0                 ,0
5.39.28.216/29  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.28.224/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.28.228/30  ,660013    ,660013                       ,                              ,0                 ,0
5.39.28.232/30  ,2264397   ,3017382                      ,                              ,0                 ,0
5.39.28.236/30  ,660013    ,660013                       ,                              ,0                 ,0
5.39.28.240/29  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.28.248/30  ,798544    ,798544                       ,                              ,0                 ,0
5.39.28.252/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.29.0/26    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.29.64/28   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.29.80/29   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.29.88/30   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.29.92/30   ,2510769   ,2510769                      ,                              ,0                 ,0
5.39.29.96/27   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.29.128/26  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.29.192/27  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.29.224/28  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.29.240/29  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.29.248/30  ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.29.252/30  ,2802361   ,3017382                      ,                              ,0                 ,0
5.39.30.0/29    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.30.8/30    ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.30.12/30   ,2264397   ,2264397                      ,                              ,0                 ,0
5.39.30.16/28   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.30.32/27   ,3017382   ,3017382                      ,                              ,0                 ,0
5.39.30.64/27   ,798544    ,798544                       ,                              ,0                 ,0
5.39.30.96/27   ,2963597   ,2963597                      ,                              ,0                 ,0
